Date,Close
11-10-2019,2970.27002
14-10-2019,2966.149902
15-10-2019,2995.679932
16-10-2019,2989.689941
17-10-2019,2997.949951
18-10-2019,2986.199951
21-10-2019,3006.719971
22-10-2019,2995.98999
23-10-2019,3004.52002
24-10-2019,3010.290039
25-10-2019,3022.550049
28-10-2019,3039.419922
29-10-2019,3036.889893
30-10-2019,3046.77002
31-10-2019,3037.560059
01-11-2019,3066.909912
04-11-2019,3078.27002
05-11-2019,3074.620117
06-11-2019,3076.780029
07-11-2019,3085.179932
08-11-2019,3093.080078
11-11-2019,3087.01001
12-11-2019,3091.840088
13-11-2019,3094.040039
14-11-2019,3096.629883
15-11-2019,3120.459961
18-11-2019,3122.030029
19-11-2019,3120.179932
20-11-2019,3108.459961
21-11-2019,3103.540039
22-11-2019,3110.290039
25-11-2019,3133.639893
26-11-2019,3140.52002
27-11-2019,3153.629883
29-11-2019,3140.97998
02-12-2019,3113.870117
03-12-2019,3093.199951
04-12-2019,3112.76001
05-12-2019,3117.429932
06-12-2019,3145.909912
09-12-2019,3135.959961
10-12-2019,3132.52002
11-12-2019,3141.629883
12-12-2019,3168.570068
13-12-2019,3168.800049
16-12-2019,3191.449951
17-12-2019,3192.52002
18-12-2019,3191.139893
19-12-2019,3205.370117
20-12-2019,3221.219971
23-12-2019,3224.01001
24-12-2019,3223.379883
26-12-2019,3239.909912
27-12-2019,3240.02002
30-12-2019,3221.290039
31-12-2019,3230.780029
02-01-2020,3257.850098
03-01-2020,3234.850098
06-01-2020,3246.280029
07-01-2020,3237.179932
08-01-2020,3253.050049
09-01-2020,3274.699951
10-01-2020,3265.350098
13-01-2020,3288.129883
14-01-2020,3283.149902
15-01-2020,3289.290039
16-01-2020,3316.810059
17-01-2020,3329.620117
21-01-2020,3320.790039
22-01-2020,3321.75
23-01-2020,3325.540039
24-01-2020,3295.469971
27-01-2020,3243.629883
28-01-2020,3276.23999
29-01-2020,3273.399902
30-01-2020,3283.659912
31-01-2020,3225.52002
03-02-2020,3248.919922
04-02-2020,3297.590088
05-02-2020,3334.689941
06-02-2020,3345.780029
07-02-2020,3327.709961
10-02-2020,3352.090088
11-02-2020,3357.75
12-02-2020,3379.449951
13-02-2020,3373.939941
14-02-2020,3380.159912
18-02-2020,3370.290039
19-02-2020,3386.149902
20-02-2020,3373.22998
21-02-2020,3337.75
24-02-2020,3225.889893
25-02-2020,3128.209961
26-02-2020,3116.389893
27-02-2020,2978.76001
28-02-2020,2954.219971
02-03-2020,3090.22998
03-03-2020,3003.370117
04-03-2020,3130.120117
05-03-2020,3023.939941
06-03-2020,2972.370117
09-03-2020,2746.560059
10-03-2020,2882.22998
11-03-2020,2741.379883
12-03-2020,2480.639893
13-03-2020,2711.02002
16-03-2020,2386.129883
17-03-2020,2529.189941
18-03-2020,2398.100098
19-03-2020,2409.389893
20-03-2020,2304.919922
23-03-2020,2237.399902
24-03-2020,2447.330078
25-03-2020,2475.560059
26-03-2020,2630.070068
27-03-2020,2541.469971
30-03-2020,2626.649902
31-03-2020,2584.590088
01-04-2020,2470.5
02-04-2020,2526.899902
03-04-2020,2488.649902
06-04-2020,2663.679932
07-04-2020,2659.409912
08-04-2020,2749.97998
09-04-2020,2789.820068
13-04-2020,2761.629883
14-04-2020,2846.060059
15-04-2020,2783.360107
16-04-2020,2799.550049
17-04-2020,2874.560059
20-04-2020,2823.159912
21-04-2020,2736.560059
22-04-2020,2799.310059
23-04-2020,2797.800049
24-04-2020,2836.73999
27-04-2020,2878.47998
28-04-2020,2863.389893
29-04-2020,2939.51001
30-04-2020,2912.429932
01-05-2020,2830.709961
04-05-2020,2842.73999
05-05-2020,2868.439941
06-05-2020,2848.419922
07-05-2020,2881.189941
08-05-2020,2929.800049
11-05-2020,2930.189941
12-05-2020,2870.120117
13-05-2020,2820
14-05-2020,2852.5
15-05-2020,2863.699951
18-05-2020,2953.909912
19-05-2020,2922.939941
20-05-2020,2971.610107
21-05-2020,2948.51001
22-05-2020,2955.449951
26-05-2020,2991.77002
27-05-2020,3036.129883
28-05-2020,3029.72998
29-05-2020,3044.310059
01-06-2020,3055.72998
02-06-2020,3080.820068
03-06-2020,3122.870117
04-06-2020,3112.350098
05-06-2020,3193.929932
08-06-2020,3232.389893
09-06-2020,3207.179932
10-06-2020,3190.139893
11-06-2020,3002.100098
12-06-2020,3041.310059
15-06-2020,3066.590088
16-06-2020,3124.73999
17-06-2020,3113.48999
18-06-2020,3115.340088
19-06-2020,3097.73999
22-06-2020,3117.860107
23-06-2020,3131.290039
24-06-2020,3050.330078
25-06-2020,3083.76001
26-06-2020,3009.050049
